customer_id,channel,send_time,message,reasoning,chat_log,issue_status
116633,scheduling_phone_call,2025-06-27T19:44:52.152394Z,We understand your concern about delivery issue. Let’s resolve this quickly over a call.,"Based on neutral sentiment and support topic 'delivery issue', scheduling_phone_call is best.","Customer: @115817 what time do you guys stop delivering packages.
Support_agent: @116633 We deliver up until 7:00 p.m. or until the driver has attempted to deliver every package. “During the holidays our drivers can deliver until 8:00 p.m. or later. https://t.co/wKJHDXWGRQ",pending customer reply
116634,twitter_dm_reply,2025-06-27T19:44:52.152394Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @Uber_Support Hello??? What's going on????
Support_agent: @116634 We're here to help. We just sent you a DM.",pending customer reply
116635,scheduling_phone_call,2025-06-27T19:40:52.152394Z,We understand your concern about refund. Let’s resolve this quickly over a call.,"Based on neutral sentiment and support topic 'refund', scheduling_phone_call is best.","Customer: @115873 why charge higher than the rate range when I order? Ordered uberblack in Geneva for a 5-min ride. Range was Ch19 -24, charged Ch32.38.
Support_agent: @116635 Here to help. For more info regarding your concern, please visit: https://t.co/UYuIveoHXo",pending customer reply
116636,twitter_dm_reply,2025-06-27T19:39:52.152394Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: Hey @115873 I’m currently in a car with the worlds dumbest driver.  Y’all need to start checking these fools
Support_agent: @116636 Here to help! Send us a note via https://t.co/fS660rQ8NQ so our team can connect.",pending customer reply
116637,twitter_dm_reply,2025-06-27T19:38:52.153392Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @Uber_Support one of your drivers just started my ride without picking me up
Support_agent: @116637 Here to help. Send us a note at https://t.co/fS660rQ8NQ so our team can connect.",pending customer reply
116638,twitter_dm_reply,2025-06-27T19:49:52.153392Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @Uber_Support help! My vehicle registration expires today. I paid my license dept last week but have not received it in the mail, to upload.
Support_agent: @116638 We're here to help! Send us a note here, https://t.co/tv4psVy8sr and our team will be in touch.",pending customer reply
116639,twitter_dm_reply,2025-06-27T19:38:52.153392Z,We’re on it! Please DM us more details about your cancellation.,"Based on neutral sentiment and support topic 'cancellation', twitter_dm_reply is best.","Customer: @115873 ordered a car, took longer than the suggested 6 mins, then you wanted to charge me a £5 cancellation fee. You’re having a bubble bath!
Support_agent: @116639 Here to help! Send us a note here; https://t.co/h840Iouehc and our team will be able to assist!",pending customer reply
116640,twitter_dm_reply,2025-06-27T19:50:52.153392Z,We’re on it! Please DM us more details about your cancellation.,"Based on negative sentiment and support topic 'cancellation', twitter_dm_reply is best.","Customer: Wtf just happened. @115873 how do i complain abott a driver who canceled on me due to discriminatory and racist judgements.#uber
Support_agent: @116640 We take this very seriously. Please send us a DM with your email address so we can connect ASAP.",pending customer reply
116641,scheduling_phone_call,2025-06-27T19:35:52.153392Z,We understand your concern about cancellation. Let’s resolve this quickly over a call.,"Based on negative sentiment and support topic 'cancellation', scheduling_phone_call is best.","Customer: @115873 I had a horrifying experience with the driver Suresh: 9958520468. he refused to pickup and threaten me cancel the booking or else...
Support_agent: @116641 We see your outreach and a member of our team will be following up via email as soon as possible. We appreciate your patience.",escalated
116642,twitter_dm_reply,2025-06-27T19:33:52.153392Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @Uber_Support hello! I meant as a user not as an associate!!
Support_agent: @116642 We're here to help! For more info, visit us at; https://t.co/AUc7vJQ0VM.",pending customer reply
116643,twitter_dm_reply,2025-06-27T19:33:52.153392Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @Tesco make that on hold for 20 mins - really first class service - erm not https://t.co/NPwoeX9w54
Support_agent: @116643 Can I please ask what else you would like to query and I will do my best to help from here? Thanks - Craig 3/3",pending customer reply
116644,twitter_dm_reply,2025-06-27T19:43:52.153392Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @Tesco I couldn't even eat the chorizo because it was too tough. Very dissatisfied.
Support_agent: @116644 Finally I'll need the bottom most row of digits on your receipt. - Nick 3/3",pending customer reply
116645,email_reply,2025-06-27T19:41:52.154389Z,Thank you for reaching out regarding other. We've sent you an email.,"Based on positive sentiment and support topic 'other', email_reply is best.","Customer: Our pilot and copilot on @Delta tonight!! Love it!! https://t.co/8KLFF97si9
Support_agent: @116645 😎, Have a great week. 😊 *TBT",resolved
116646,email_reply,2025-06-27T19:42:52.154389Z,Thank you for reaching out regarding other. We've sent you an email.,"Based on positive sentiment and support topic 'other', email_reply is best.","Customer: @Delta nice to know that you bend over your paying customers and don't offer any help with important changes. Absolute JOKE
Support_agent: @116646 ...anxiety, frustration, and inconvenience that we have caused.   *TJN 2/2",resolved
116647,email_reply,2025-06-27T19:42:52.154389Z,Thank you for reaching out regarding other. We've sent you an email.,"Based on positive sentiment and support topic 'other', email_reply is best.","Customer: @Delta Good for u!  R u eliminating SLC to LHR nonstops??
Support_agent: @116647 Hey Joan, thanks for asking. The  SLC to LHR non-stop is a seasonal route and will resume 3/24/2018. *TLT",resolved
116648,twitter_dm_reply,2025-06-27T19:48:52.154389Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @Delta Yes, that's correct. Under the question about a specific reservation option.
Support_agent: @116648 Hmmm okay. Thanks so much for following up with us. I will be sure to share this with our Software team. *HKC",pending customer reply
116650,email_reply,2025-06-27T19:40:52.154389Z,Thank you for reaching out regarding other. We've sent you an email.,"Based on positive sentiment and support topic 'other', email_reply is best.","Customer: @SpotifyCares I dunno what system you use that decides which part of the song it gonna play- I love Spotify, but maybe a custom clip option?
Support_agent: @116650 This sounds like a great idea! Suggest it in our Community at https://t.co/rtDvYZOF32 and get support from other users /LO",resolved
116652,twitter_dm_reply,2025-06-27T19:46:52.154389Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @VerizonSupport 1    &lt;1 ms    &lt;1 ms    &lt;1 ms  192.168.1.1 
  2     5 ms     1 ms     1 ms  https://t.co/Jq3Mbli8AZ [108.53.222.1] 
  3    10 ms     7 ms     7 ms  https://t.co/o3D5PeN7L8 [100.41.128.86] 
  4     *        *        *     Request timed out.
  5     5 ms     6 ms     6 ms
Support_agent: @116652 Looks like a minor increase in the Blizz network but nothing that should be causing you issue. ^RMD",pending customer reply
116654,twitter_dm_reply,2025-06-27T19:30:52.154389Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @VerizonSupport  https://t.co/QXYZ47KIps
Support_agent: @116654 Please follow and DM us. ^NHP",pending customer reply
116656,twitter_dm_reply,2025-06-27T19:35:52.154389Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @VerizonSupport Same reports on @116655 from other FiOS users around the north east.  Is this something Verizon is investigating or could join in on?  Been over 4 hours of outage for some. https://t.co/2Ecdop6zl1
Support_agent: @116656 Please follow and DM us. ^RMD",pending customer reply
116658,twitter_dm_reply,2025-06-27T19:42:52.155386Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @VerizonSupport I did
Support_agent: @116658 Do you know where your back up battery is located? It may look like this.
^JAY https://t.co/ULEOhpxCxO",pending customer reply
116659,twitter_dm_reply,2025-06-27T19:27:52.155386Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @VerizonSupport Nope. A few states away actually. The airbnb we're in doesn't have espnews so we signed in with our Verizon account to go to espn3 and watch. Doesn't allow us. Which I don't get since I know we have espnews back home
Support_agent: @116659 Are you connected to WiFi at all? Some shows are not available outside of your home network as well. ^RMD",pending customer reply
116660,twitter_dm_reply,2025-06-27T19:49:52.155386Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @VerizonSupport I just tried from a wired connection. Download speed at 153 mpbs, upload speed hovered at 0.5 mbps before ultimately asking me to try again later. I tried again and download speed hovered at 5 mbps and eventually failed.
Support_agent: @116660 Please follow and DM us. ^RMD",pending customer reply
116661,twitter_dm_reply,2025-06-27T19:33:52.155386Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @VerizonSupport All tvs, its a local channel so it's part of my basic service
Support_agent: @116661 Do you know where your back up battery is located?
^JAY",pending customer reply
116662,twitter_dm_reply,2025-06-27T19:33:52.155386Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @VerizonSupport ty
Support_agent: @116662 You're welcome.
^NHP",pending customer reply
116663,twitter_dm_reply,2025-06-27T19:42:52.155386Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @British_Airways The staff in the counter issued the boarding pass for me and my wife but they didnt board us on the plane
Support_agent: @116663 contact telephone number. We'll look at it for you. Thanks. 2/2 ^Liz",pending customer reply
116664,twitter_dm_reply,2025-06-27T19:36:52.155386Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @British_Airways We have but not satisfactorily. Can you DM me please
Support_agent: @116664 Unfortunately we're unable to help you with BA Holidays bookings, Tracey. We're sorry to disappoint you. ^Jane",pending customer reply
116666,twitter_dm_reply,2025-06-27T19:43:52.155386Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @British_Airways can you please provide me with your complaints procedure?
Support_agent: @116666 following link: https://t.co/SIhdl3TbaN. ^Jane 2/2",pending customer reply
116667,twitter_dm_reply,2025-06-27T19:40:52.156384Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @British_Airways British Air keeps losing the CIV # to charge my flights. Been going on since early October. Poor customer service.
Support_agent: @116667 the ticket is not reissued quickly enough. The Fares team will reissue your change soon. We're sorry for the delay. ^Kit 2/2",pending customer reply
116668,twitter_dm_reply,2025-06-27T19:25:52.156384Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @British_Airways 00447900248601, anytime today
Support_agent: @116668 Hi Kevin, I'm sorry we haven't been able to contact you today. I'm afraid you'll need to input your missing baggage information 1/2",pending customer reply
116669,email_reply,2025-06-27T19:26:52.156384Z,Thank you for reaching out regarding other. We've sent you an email.,"Based on positive sentiment and support topic 'other', email_reply is best.","Customer: Hi @British_Airways I flew BA198 from Mumbai to London today and my cabin crew called Victor &amp; Sarah were the best cabin crew ever. #payrise
Support_agent: @116669 That's great to hear, Stephen. We'll pass your lovely comments on. ^Helen",resolved
116670,twitter_dm_reply,2025-06-27T19:45:52.156384Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @British_Airways That's fine, but when a budget airline such as KLM can provide complimentary food for a fraction of the price, it is laughable!
Support_agent: @116670 We'll make sure your comments are passed on about the catering options we offer, Jake. ^HP",pending customer reply
116672,email_reply,2025-06-27T19:38:52.156384Z,Thank you for reaching out regarding other. We've sent you an email.,"Based on positive sentiment and support topic 'other', email_reply is best.","Customer: @AskeBay when are you going to correct the inbalance for sellers, they need to be able to mark buyers as time wasters and liars.
Support_agent: @116672 Hi Chris. We protect sellers on the site, if you come across a buyer who you believe is taking advantage of our policies or circumventing them, you can report them: https://t.co/VAhk4kfDZk. You can also block or set buyer requirements to avoid these situations (1/2)",resolved
116673,twitter_dm_reply,2025-06-27T19:31:52.156384Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @ComcastCares
#mobile_Care I am setting up my tv box and it has been frozen on select your languages for about 15 minuets.
Support_agent: @116673 Shadi, I can help with the box trouble. To get started, please DM your phone or account number and full address.-CP",pending customer reply
116674,twitter_dm_reply,2025-06-27T19:25:52.156384Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @ComcastCares
#mobile_Care I have all premium channels but when I go to view on demand it says I need to subscribe? But I’m subscribed
Support_agent: @116674 Can you send us a DM when you have a moment? -LT",pending customer reply
116675,twitter_dm_reply,2025-06-27T19:42:52.157880Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @comcastcares 🎃
Support_agent: @116675 Aww, Happy Hallow's Eve! 

Or Halloween, whichever you prefer :). -BG",pending customer reply
116676,email_reply,2025-06-27T19:32:52.158828Z,Thank you for reaching out regarding other. We've sent you an email.,"Based on positive sentiment and support topic 'other', email_reply is best.","Customer: @115900 If you just want to tell me if there's internet outages in Salisbury Mass that'd be great.
Support_agent: @116676 Hi, I would love to help. Please DM me the phone # associated with the account &amp; the service address. -Jules",resolved
116677,twitter_dm_reply,2025-06-27T19:43:52.158828Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @comcastcares Don't sports have entire channels dedicated to them? Why is #jeopardy being preempted for baseball right now?
Support_agent: @116677 I'd like to ask are you able to send over a DM so I can look into this further? -DSC",pending customer reply
116678,twitter_dm_reply,2025-06-27T19:48:52.158828Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @comcastcares My upload speeds are trash. Explain.
Support_agent: @116678 Can you please DM us your account info so we can assist with any connectivity issues? -FRL",pending customer reply
116679,email_reply,2025-06-27T19:43:52.158828Z,Thank you for reaching out regarding other. We've sent you an email.,"Based on positive sentiment and support topic 'other', email_reply is best.","Customer: XFINITY decided to reset my internet again :D Had to restart stream, Live again https://t.co/vlGtF0UAit
Support_agent: @116679 I'd be happy to assist you with any issues you’re having with your internet service. Please shoot us a DM so that we can help. -IB",resolved
116680,twitter_dm_reply,2025-06-27T19:49:52.158828Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @comcastcares Trying to call to set up new service... asks for phone # and zip code, says it’s transferring me then it hangs up. Twice now.
Support_agent: @116680 Sorry about the trouble setting up new service.  Please send us a DM so I can assist.--JV",pending customer reply
116681,twitter_dm_reply,2025-06-27T19:48:52.158828Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @116136 @comcastcares i guess i pay 200 a month for 12 hours of THIS right? Thats what im paying for? https://t.co/OqVrO1etdS
Support_agent: @116681 Hello, thanks for reaching out about your concerns and I'm happy to help. Can you DM the full address? ~AT",pending customer reply
116682,email_reply,2025-06-27T19:35:52.158828Z,Thank you for reaching out regarding other. We've sent you an email.,"Based on positive sentiment and support topic 'other', email_reply is best.","Customer: @AmericanAir It’s fine. The people on line handled fantastic. I would just hope that all are empowered to make decisions to help the customer.
Support_agent: @116682 We're glad that our team was able to help, but we appreciate this feedback.",resolved
116683,twitter_dm_reply,2025-06-27T19:25:52.158828Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: Anyone who needs to book a flight for our wedding: DO IT NOW! Round trip only $85 with @AmericanAir 💍✈️
Support_agent: @116683 Congrats on getting married! We're looking forward to having lots of excited wedding guests. That's a fantastic deal!",pending customer reply
116684,email_reply,2025-06-27T19:45:52.158828Z,Thank you for reaching out regarding other. We've sent you an email.,"Based on positive sentiment and support topic 'other', email_reply is best.","Customer: @AmericanAir Charging me $50 dollars to bring in a gift bag today was uncalled for. I can fly with anyone. I’m done just throwing money away.
Support_agent: @116684 It sounds like you had a Basic Economy ticket. You're only able to have one personal item underneath the seat when you have this ticket type",resolved
116685,twitter_dm_reply,2025-06-27T19:47:52.158828Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @115911 Y'all fucked up and acting like you can't fix it without the primary member otp but she can't use her phone because of y'all fuck up🤷🏾‍♀️
Support_agent: @116685 We're to help! I'm replying to your DM right now :) *ByronEdwards",pending customer reply
116686,twitter_dm_reply,2025-06-27T19:41:52.158828Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @115911 how much for the iPhone x with the jump? I’m not spending $200 plus on a phone 😂 sry
Support_agent: @116686 We'd love to provide you all the details, please DM for info! *JohnWard",pending customer reply
116687,scheduling_phone_call,2025-06-27T19:49:52.158828Z,We understand your concern about refund. Let’s resolve this quickly over a call.,"Based on neutral sentiment and support topic 'refund', scheduling_phone_call is best.","Customer: @115911 @116688 The code doesn't work and I was just charged for a movie 😡
Support_agent: @116687 Not on my watch! Shoot me a DM, and I'll save the day! *DannyHarvey",pending customer reply
116689,twitter_dm_reply,2025-06-27T19:32:52.160827Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @115911 @116690 I need my pic to upload
Support_agent: @116689 We can help with that too!  We're just a DM away :) *JohnWard",pending customer reply
116691,twitter_dm_reply,2025-06-27T19:46:52.160827Z,We’re on it! Please DM us more details about your technical issue.,"Based on neutral sentiment and support topic 'technical issue', twitter_dm_reply is best.","Customer: @ATVIAssist Reported, also posted advice to help some others who are crashing no doubt due to using “Extra” settings https://t.co/WpDisp7oMb
@115765
Support_agent: @116691 Hey Paul, it´s a bummer to hear you´re having this issue and not been able to play. Please shoot me a DM, I´ll help you out! ^MH",pending customer reply
116695,twitter_dm_reply,2025-06-27T19:47:52.160827Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @115765 @ATVIAssist @115766 having issues with my game WWII, from missing attachments for guns, blank lobby screens. Are any of the disc defected. Bought mine from tesco £36 https://t.co/dRjAlXTgCx
Support_agent: @116695  Hi there, please send us a DM for further assistance. ^RK https://t.co/c9WoAfwenP",pending customer reply
116696,twitter_dm_reply,2025-06-27T19:48:52.160827Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @116697 @116698 @115765 I don't mean to sound out of hand but what do you mean ""If there"" it's clear to differentiate whom dedicates themselves and those who have cheated. Max level with 100 and 200 games played? @ATVIAssist
Support_agent: @116696 2/2  If you suspect a player of cheating, please use the in game reporting tool. Thanks. ^AV",pending customer reply
116699,twitter_dm_reply,2025-06-27T19:28:52.160827Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @VirginTrains Are the passengers still stuck
Support_agent: @116699 Services are still meeting with delays at Preston while the station is closed. ^SB",pending customer reply
116700,twitter_dm_reply,2025-06-27T19:31:52.161825Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: Everyone: Flying sucks on halloween.
@SouthwestAir: we got you, fam. https://t.co/wyuYiy3buh
Support_agent: @116700 cheers fam ^LB",pending customer reply
116701,twitter_dm_reply,2025-06-27T19:26:52.161825Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: Hmmm. How do I add points to my RR when a reservation was not made by me? I do hope they can be tacked on! 😍😘🎃 @SouthwestAir
Support_agent: @116701 Thanks for reaching. You can add your Rapid Rewards number here: https://t.co/Hx9OoqeXsz. We can't wait to welcome you onboard. ^CD",pending customer reply
116704,twitter_dm_reply,2025-06-27T19:45:52.161825Z,We’re on it! Please DM us more details about your technical issue.,"Based on neutral sentiment and support topic 'technical issue', twitter_dm_reply is best.","Customer: Hey @SouthwestAir you have a future employee ready to bring the @116705 737 Max in. #transfarency #IFlySWA #HappyHalloween17 https://t.co/l6l2wQsx5v
Support_agent: @116704 We wouldn't trust anyone else to bring our planes in! Thanks for sharing this photo. Happy HalloWN! ^SL",pending customer reply
116706,twitter_dm_reply,2025-06-27T19:50:52.161825Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: when you board a plane and they tell you to pick a whole row to yourself ❤️ @SouthwestAir
Support_agent: @116706 Sounds like your Halloween is going well, Johnny! Send us a DM, and we'll send a gift your way.",pending customer reply
116707,email_reply,2025-06-27T19:29:52.161825Z,Thank you for reaching out regarding other. We've sent you an email.,"Based on positive sentiment and support topic 'other', email_reply is best.","Customer: This is how I fly on Halloween @SouthwestAir https://t.co/LSMtsh4c6J
Support_agent: @116707 That flight looks LIT! ^VP",resolved
116708,twitter_dm_reply,2025-06-27T19:28:52.161825Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: .@SouthwestAir I didn’t get my points from my last flights, who should I contact about that?
Support_agent: @116708 Oh no! You can add your flights here, Rachel: https://t.co/wfZc57xT2X ^SL",pending customer reply
116709,twitter_dm_reply,2025-06-27T19:26:52.162820Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: So, just opened my guitar case to do a cover for you guys after getting home last night and my guitar is broken... wtf. @SouthwestAir
Support_agent: @116709 We're truly sorry to hear that, Hunter. Did you file a report with our Baggage Agents yet? ^VP",pending customer reply
116710,email_reply,2025-06-27T19:44:52.162820Z,Thank you for reaching out regarding other. We've sent you an email.,"Based on positive sentiment and support topic 'other', email_reply is best.","Customer: @116711 @SouthwestAir So true, I love flying SW!
Support_agent: @116710 We having you onboard, Susan! Send us a DM, and we'll send a treat your way.",resolved
116711,email_reply,2025-06-27T19:32:52.162820Z,Thank you for reaching out regarding technical issue. We've sent you an email.,"Based on positive sentiment and support topic 'technical issue', email_reply is best.","Customer: @SouthwestAir Every time I have flown on Southwest, the employees seemed happy and friendly. You don’t get that with the other airlines.
Support_agent: @116711 Our Employees are one of a kind, Will! Glad you enjoy spending time with us. How about a gift? DM your RR number, and we'll hook you up. ^DH",resolved
116712,email_reply,2025-06-27T19:49:52.162820Z,Thank you for reaching out regarding other. We've sent you an email.,"Based on positive sentiment and support topic 'other', email_reply is best.","Customer: “We’re preparing for takeoff so tell them you love them and hang up. Or if you don’t love them just hang up.” - my @SouthwestAir attendant
Support_agent: @116712 Thanks for the shout out, Carmen! We'll make sure the Crew feels the LUV for a job well done!  See you again soon! ^MK",resolved
116713,twitter_dm_reply,2025-06-27T19:47:52.163817Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: The @SouthwestAir social media people are A-1 😂😂😂 https://t.co/qCWS6Zg9I3
Support_agent: @116713 We tend to have a spook-tacular time at work! Hope to see you onboard soon. ^SL",pending customer reply
116714,twitter_dm_reply,2025-06-27T19:37:52.163817Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @hulu_support It was the last episode of season one. The final scene is incorrect. It’s from another episode.
Support_agent: @116714 This is the version we're able to offer from the content provider, but we'll be sure to share your feedback!",pending customer reply
116715,twitter_dm_reply,2025-06-27T19:45:52.163817Z,We’re on it! Please DM us more details about your technical issue.,"Based on neutral sentiment and support topic 'technical issue', twitter_dm_reply is best.","Customer: @GWRHelp Thankyou, I just mentioned it as I've got a ticket for that one &amp; was a bit worried it had disappeared off the timetable that's all.Cheers!
Support_agent: @116715 Not a problem. I would suggest checking back as engineering works can mean services are altered. Phil.",pending customer reply
116716,twitter_dm_reply,2025-06-27T19:35:52.163817Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: Ugh @115714 stop being such a tease https://t.co/OA5gkGMduc
Support_agent: @116716 Good day, please disregard the text message that you are receiving concerning your device being ready to pick. -KK",pending customer reply
116718,twitter_dm_reply,2025-06-27T19:46:52.164816Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @115714 Sprint always going the distance for you coast to coast and beyond
Support_agent: @116718 Great! Have you registered at https://t.co/drNtYldHij?",pending customer reply
116719,twitter_dm_reply,2025-06-27T19:48:52.164816Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: Peeps my @Ask_Spectrum  is going up $50 next month. What are y'all using for over the air and cord cut?
Support_agent: @116719 Hello, I will be glad to answer any questions you have about your account or you bill. Please send me a dm. -STS",pending customer reply
116720,twitter_dm_reply,2025-06-27T19:25:52.164816Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @AirAsiaSupport Tan khai wah. __email__ https://t.co/vngoPdEpTp
Support_agent: @116720 Hi Eric .Booking is already confirmed.Thanks-Emir",pending customer reply
116721,twitter_dm_reply,2025-06-27T19:34:52.164816Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @Tesco No. did not receive email nor phone call yesterday. It’s completely unacceptable. I’m going to work now so this is going to be problematic.
Support_agent: @116721 Hi, can you DM me with your account name, address, telephone number and email? Ty Andrew",pending customer reply
116722,twitter_dm_reply,2025-06-27T19:29:52.165814Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @ChipotleTweets are you telling me these tortillas aren't fresh, becky?
Support_agent: @116722 They're absolutely fresh, but we don't make those in-restaurant by hand. -Becky",pending customer reply
116723,email_reply,2025-06-27T19:38:52.165814Z,Thank you for reaching out regarding other. We've sent you an email.,"Based on positive sentiment and support topic 'other', email_reply is best.","Customer: Best chipotle costume ? @ChipotleTweets #chipotle https://t.co/tXbPy0L26R
Support_agent: @116723 It's definitely in the running. -Becky",resolved
116724,twitter_dm_reply,2025-06-27T19:48:52.165814Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: $3 burritos at @ChipotleTweets  with costume??
Don't mind if I do! #stuffed
Support_agent: @116724 Thanks for stopping by! -Becky",pending customer reply
116725,twitter_dm_reply,2025-06-27T19:25:52.165814Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: I know Halloween is supposed to be scary but a piece of bone in my chicken is a little too far @ChipotleTweets https://t.co/PZLZQ3a5p3
Support_agent: @116725 That's troublesome to see. Please tell us more here: https://t.co/Ax7W1Dx3Y9 -Becky",pending customer reply
116726,twitter_dm_reply,2025-06-27T19:33:52.165814Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: The only reason to spend thousands on a fursuit! $3 burritos at @ChipotleTweets !!!! https://t.co/d4wWK5BEmk
Support_agent: @116726 Nicely done! -Becky",pending customer reply
116727,twitter_dm_reply,2025-06-27T19:48:52.165814Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @ChipotleTweets For the boorito offer, if you order half steak, half chicken and then extra steak, it would still be $3, right?
Support_agent: @116727 As long as everything fits comfortably inside your meal, it'll be the $3. -Becky",pending customer reply
